Function_name, Return_value, Cycles
mexp_no_blas, 6, 5.77165e+09
mexp_no_blas, 5, 5.77792e+09
mexp_no_blas, 4, 5.6027e+09
mexp_no_blas, 3, 5.39942e+09
mexp_no_blas, 2, 5.30739e+09
mexp_no_blas, 1, 5.2371e+09
