Function_name, Return_value, Cycles
mexp_no_blas, 6, 135316
mexp_no_blas, 5, 136486
mexp_no_blas, 4, 130037
mexp_no_blas, 3, 64456.5
mexp_no_blas, 2, 39869
mexp_no_blas, 1, 23530.4
