Function_name, Return_value, Cycles
mexp_no_blas, 6, 207776
mexp_no_blas, 5, 194993
mexp_no_blas, 4, 173908
mexp_no_blas, 3, 92869.3
mexp_no_blas, 2, 63927.4
mexp_no_blas, 1, 44396.2
