Function_name, Return_value, Cycles
mexp_no_blas, 6, 117906
mexp_no_blas, 5, 112198
mexp_no_blas, 4, 100054
mexp_no_blas, 3, 46041.6
mexp_no_blas, 2, 27606
mexp_no_blas, 1, 15680.2
