Function_name, Return_value, Cycles
mexp_no_blas, 0, 168139
mexp_no_blas, 0, 139722
mexp_no_blas, 0, 132729
mexp_no_blas, 0, 132532
mexp_no_blas, 0, 133529
mexp_no_blas, 0, 132876
