Function_name, Return_value, Cycles
mexp_no_blas, 0, 1.13333e+06
mexp_no_blas, 0, 1.05667e+06
mexp_no_blas, 0, 1.05745e+06
mexp_no_blas, 0, 1.05735e+06
mexp_no_blas, 0, 1.06188e+06
mexp_no_blas, 0, 1.05779e+06
