Function_name, Return_value, Cycles
mexp_no_blas, 6, 130470
mexp_no_blas, 5, 131896
mexp_no_blas, 4, 129866
mexp_no_blas, 3, 63854.9
mexp_no_blas, 2, 38700
mexp_no_blas, 1, 22274.2
