Function_name, Return_value, Cycles
mexp_no_blas, 6, 7.10764e+06
mexp_no_blas, 5, 9.2775e+06
mexp_no_blas, 4, 7.05575e+06
mexp_no_blas, 3, 5.08937e+06
mexp_no_blas, 2, 4.43894e+06
mexp_no_blas, 1, 3.923e+06
