Function_name, Return_value, Cycles
mexp_no_blas, 6, 3.4451e+09
mexp_no_blas, 5, 3.6851e+09
mexp_no_blas, 4, 3.45584e+09
mexp_no_blas, 3, 3.25139e+09
mexp_no_blas, 2, 3.20208e+09
mexp_no_blas, 1, 3.13653e+09
