Function_name, Return_value, Cycles
mexp_no_blas, 6, 179482
mexp_no_blas, 5, 195772
mexp_no_blas, 4, 179153
mexp_no_blas, 3, 91257.9
mexp_no_blas, 2, 58590.9
mexp_no_blas, 1, 36438
