Function_name, Return_value, Cycles
mexp_no_blas, 6, 364621
mexp_no_blas, 5, 369406
mexp_no_blas, 4, 363981
mexp_no_blas, 3, 203458
mexp_no_blas, 2, 144269
mexp_no_blas, 1, 102146
