Function_name, Return_value, Cycles
mexp_no_blas, 1, 2.35308e+08
mexp_no_blas, 1, 2.22889e+08
mexp_no_blas, 1, 2.26462e+08
mexp_no_blas, 1, 2.32617e+08
mexp_no_blas, 1, 2.32186e+08
mexp_no_blas, 1, 2.31523e+08
