Function_name, Return_value, Error, Cycles
mexp_model, 6, 1.66791e-15, 1.60733e+06
mexp_model, 5, 4.74557e-15, 1.72451e+06
mexp_model, 4, 5.37532e-16, 1.4068e+06
mexp_model, 3, 1.01261e-15, 964255
mexp_model, 2, 1.07703e-15, 755610
mexp_model, 1, 1.33223e-15, 657822
