Function_name, Return_value, Error, Cycles
mexp_model, 6, 5.73012e-15, 7.17826e+07
mexp_model, 5, 9.1248e-16, 6.49601e+07
mexp_model, 4, 1.04548e-15, 6.74591e+07
mexp_model, 3, 2.46509e-15, 5.31013e+07
mexp_model, 2, 3.43093e-15, 4.37632e+07
mexp_model, 1, 3.10853e-15, 3.60807e+07
