Function_name, Return_value, Error, Cycles
mexp_model, 6, 2.25631e-15, 9.57344e+06
mexp_model, 5, 1.07673e-15, 9.7957e+06
mexp_model, 4, 7.29469e-16, 8.81714e+06
mexp_model, 3, 1.25859e-15, 6.83139e+06
mexp_model, 2, 2.35395e-15, 4.91536e+06
mexp_model, 1, 1.7763e-15, 4.40627e+06
