Function_name, Return_value, Error, Cycles
mexp_model, 6, 1.62431e-15, 262363
mexp_model, 5, 2.88098e-15, 358293
mexp_model, 4, 4.13098e-16, 304271
mexp_model, 3, 7.17795e-16, 174342
mexp_model, 2, 1.07096e-15, 138173
mexp_model, 1, 8.88151e-16, 116023
