Function_name, Return_value, Error, Cycles
mexp_model, 6, 1.48268e-15, 67799.7
mexp_model, 5, 2.87925e-15, 69843
mexp_model, 4, 2.8021e-16, 91715.1
mexp_model, 3, 2.67837e-16, 43846.2
mexp_model, 2, 6.45224e-16, 32628.9
mexp_model, 1, 4.44075e-16, 26501
