Function_name, Return_value, Cycles
mexp_no_blas, 6, 232545
mexp_no_blas, 5, 259641
mexp_no_blas, 4, 231995
mexp_no_blas, 3, 196530
mexp_no_blas, 2, 187846
mexp_no_blas, 1, 180464
