Function_name, Return_value, Cycles
mexp_no_blas, 6, 9.20588e+09
mexp_no_blas, 5, 9.27554e+09
mexp_no_blas, 4, 9.20586e+09
mexp_no_blas, 3, 8.60773e+09
mexp_no_blas, 2, 8.60051e+09
mexp_no_blas, 1, 8.62369e+09
