Function_name, Return_value, Cycles
mexp_no_blas, 6, 161043
mexp_no_blas, 5, 164281
mexp_no_blas, 4, 163665
mexp_no_blas, 3, 77871
mexp_no_blas, 2, 46648.7
mexp_no_blas, 1, 25760.8
