Function_name, Return_value, Cycles
mexp_no_blas, 6, 395635
mexp_no_blas, 5, 401061
mexp_no_blas, 4, 395024
mexp_no_blas, 3, 207443
mexp_no_blas, 2, 141585
mexp_no_blas, 1, 95829.7
