Function_name, Return_value, Cycles
mexp_no_blas, 6, 7.56987e+08
mexp_no_blas, 5, 7.51589e+08
mexp_no_blas, 4, 7.51392e+08
mexp_no_blas, 3, 6.90852e+08
mexp_no_blas, 2, 6.66271e+08
mexp_no_blas, 1, 6.46312e+08
