Function_name, Return_value, Cycles
mexp_no_blas, 6, 1.29271e+11
mexp_no_blas, 5, 1.25832e+11
mexp_no_blas, 4, 1.27556e+11
mexp_no_blas, 3, 1.26524e+11
mexp_no_blas, 2, 1.25394e+11
mexp_no_blas, 1, 1.24801e+11
