Function_name, Return_value, Cycles
mexp_no_blas, 6, 22345.8
mexp_no_blas, 5, 23279.7
mexp_no_blas, 4, 22017.6
mexp_no_blas, 3, 15353.5
mexp_no_blas, 2, 10527.4
mexp_no_blas, 1, 9505.75
