Function_name, Return_value, Cycles
mexp_no_blas, 6, 365339
mexp_no_blas, 5, 370778
mexp_no_blas, 4, 364246
mexp_no_blas, 3, 214970
mexp_no_blas, 2, 158624
mexp_no_blas, 1, 118533
