Function_name, Return_value, Error, Cycles
mexp, 6, 1.48794e-15, 115566
mexp, 5, 1.29649e-15, 150069
mexp, 4, 2.50441e-16, 153685
mexp, 3, 3.81608e-16, 98474.2
mexp, 2, 6.38879e-16, 56165.7
mexp, 1, 4.44076e-16, 45021
