Function_name, Return_value, Error, Cycles
mexp, 6, 1.56367e-14, 5.21903e+09
mexp, 5, 3.49525e-15, 4.83974e+09
mexp, 4, 2.3039e-15, 4.50565e+09
mexp, 3, 4.7474e-15, 3.94662e+09
mexp, 2, 5.79596e-15, 3.8434e+09
mexp, 1, 5.77297e-15, 3.95463e+09
