Function_name, Return_value, Error, Cycles
mexp, 6, 1.70966e-15, 1.27772e+06
mexp, 5, 4.81152e-15, 1.49567e+06
mexp, 4, 5.51477e-16, 1.33167e+06
mexp, 3, 1.01261e-15, 894922
mexp, 2, 1.07703e-15, 726312
mexp, 1, 1.33223e-15, 589696
