Function_name, Return_value, Error, Cycles
mexp, 6, 5.64394e-15, 5.78208e+07
mexp, 5, 9.83395e-16, 4.98243e+07
mexp, 4, 1.01757e-15, 5.84515e+07
mexp, 3, 2.46993e-15, 4.21391e+07
mexp, 2, 3.43025e-15, 3.83817e+07
mexp, 1, 3.10853e-15, 3.37464e+07
