Function_name, Return_value, Error, Cycles
mexp, 6, 2.27725e-15, 7.04195e+06
mexp, 5, 7.87715e-16, 7.27308e+06
mexp, 4, 7.19522e-16, 6.93412e+06
mexp, 3, 1.29443e-15, 4.86712e+06
mexp, 2, 2.35373e-15, 4.28117e+06
mexp, 1, 1.7763e-15, 3.75942e+06
