Function_name, Return_value, Error, Cycles
mexp, 6, 2.98409e-14, 4.65048e+10
mexp, 5, 1.03882e-15, 4.27502e+10
mexp, 4, 2.98303e-15, 4.33974e+10
mexp, 3, 7.42757e-15, 3.961e+10
mexp, 2, 8.16079e-15, 3.93903e+10
mexp, 1, 7.99334e-15, 3.88181e+10
