Function_name, Return_value, Error, Cycles
mexp, 6, 8.98265e-16, 82263.8
mexp, 5, 5.27541e-16, 84892.9
mexp, 4, 2.31937e-16, 113222
mexp, 3, 2.68446e-16, 72148.4
mexp, 2, 6.45744e-16, 38844
mexp, 1, 4.44075e-16, 30769.4
