Function_name, Return_value, Error, Cycles
mexp, 6, 7.74939e-15, 14150.6
mexp, 5, 9.33245e-16, 15972.1
mexp, 4, 1.7172e-16, 12288.2
mexp, 3, 2.04025e-16, 10223.3
mexp, 2, 2.18911e-16, 9265.75
mexp, 1, 2.22036e-16, 8492.08
