Function_name, Return_value, Error, Cycles
mexp, 6, 2.58612e-15, 17988
mexp, 5, 7.49582e-16, 20974.6
mexp, 4, 1.99126e-16, 15434.5
mexp, 3, 3.84712e-16, 12534.3
mexp, 2, 2.17952e-16, 11577.5
mexp, 1, 2.2204e-16, 10256.8
