Function_name, Return_value, Error, Cycles
mexp, 6, 2.07439e-15, 106955
mexp, 5, 2.73587e-15, 120101
mexp, 4, 4.28627e-16, 85150.9
mexp, 3, 9.49436e-16, 65360.6
mexp, 2, 5.41649e-16, 57531.2
mexp, 1, 6.6612e-16, 50046.2
