Function_name, Return_value, Error, Cycles
mexp, 6, 2.14767e-14, 1.92985e+10
mexp, 5, 4.10438e-15, 1.82925e+10
mexp, 4, 1.52258e-15, 1.49232e+10
mexp, 3, 4.32916e-15, 1.29232e+10
mexp, 2, 2.70621e-15, 1.19605e+10
mexp, 1, 2.77549e-15, 1.08872e+10
