Function_name, Return_value, Error, Cycles
mexp, 6, 3.67091e-15, 4.97123e+06
mexp, 5, 5.80045e-16, 4.46098e+06
mexp, 4, 7.23745e-16, 3.50184e+06
mexp, 3, 1.23744e-15, 3.09612e+06
mexp, 2, 1.08501e-15, 2.91087e+06
mexp, 1, 1.11019e-15, 2.27801e+06
