Function_name, Return_value, Cycles
mexp_no_blas, 0, 1.09088e+07
mexp_no_blas, 0, 1.07894e+07
mexp_no_blas, 0, 1.08966e+07
mexp_no_blas, 0, 1.08959e+07
mexp_no_blas, 0, 1.08993e+07
mexp_no_blas, 0, 1.08798e+07
