Function_name, Return_value, Cycles
mexp_no_blas, 0, 461.894
mexp_no_blas, 0, 461.657
mexp_no_blas, 0, 494.504
mexp_no_blas, 0, 461.458
mexp_no_blas, 0, 487.279
mexp_no_blas, 0, 465.603
