Function_name, Return_value, Cycles
mexp_no_blas, 0, 1280.21
mexp_no_blas, 0, 1258.8
mexp_no_blas, 0, 1232.41
mexp_no_blas, 0, 1233.5
mexp_no_blas, 0, 1234.52
mexp_no_blas, 0, 1249.26
