Function_name, Return_value, Error, Cycles
mexp, 6, 5.11377e-14, 1.31688e+11
mexp, 5, 4.22106e-15, 1.3308e+11
mexp, 4, 3.91033e-15, 1.28308e+11
mexp, 3, 1.0202e-14, 1.25206e+11
mexp, 2, 7.49657e-15, 1.3021e+11
mexp, 1, 1.04359e-14, 1.26051e+11
