Function_name, Return_value, Error, Cycles
mexp, 6, 3.27335e-15, 18406.2
mexp, 5, 7.53222e-16, 21536.8
mexp, 4, 2.75873e-16, 15960.6
mexp, 3, 3.83494e-16, 13363
mexp, 2, 2.17432e-16, 12327.2
mexp, 1, 2.2204e-16, 10729.7
