Function_name, Return_value, Error, Cycles
mexp, 6, 1.11714e-14, 8.91628e+07
mexp, 5, 8.60499e-15, 8.74596e+07
mexp, 4, 1.44443e-15, 7.8583e+07
mexp, 3, 3.66852e-15, 7.48074e+07
mexp, 2, 2.16853e-15, 7.18389e+07
mexp, 1, 2.8865e-15, 6.85187e+07
