Function_name, Return_value, Error, Cycles
mexp, 6, 7.74939e-15, 14051.2
mexp, 5, 9.33245e-16, 15570
mexp, 4, 1.7172e-16, 12043.7
mexp, 3, 1.85478e-16, 10171.8
mexp, 2, 2.18911e-16, 9350.22
mexp, 1, 2.22036e-16, 8351.44
