Function_name, Return_value, Error, Cycles
mexp, 6, 8.76442e-15, 8.75753e+08
mexp, 5, 9.5762e-16, 8.36186e+08
mexp, 4, 1.75311e-15, 8.68991e+08
mexp, 3, 4.33725e-15, 7.56344e+08
mexp, 2, 3.03016e-15, 6.93998e+08
mexp, 1, 3.55263e-15, 6.68719e+08
