Function_name, Return_value, Error, Cycles
mexp, 6, 1.61661e-15, 35296.8
mexp, 5, 2.88653e-15, 37682.4
mexp, 4, 2.76061e-16, 36781.7
mexp, 3, 3.74972e-16, 25367.4
mexp, 2, 3.22196e-16, 18477.7
mexp, 1, 2.2204e-16, 16800.8
