Function_name, Return_value, Cycles
mexp_no_blas, 0, 2946
mexp_no_blas, 0, 2877.87
mexp_no_blas, 0, 2841.16
mexp_no_blas, 0, 2856.83
mexp_no_blas, 0, 2859.82
mexp_no_blas, 0, 2838.92
