Function_name, Return_value, Cycles
mexp_no_blas, 0, 1844.24
mexp_no_blas, 0, 1850
mexp_no_blas, 0, 1873.36
mexp_no_blas, 0, 1845.85
mexp_no_blas, 0, 1885.66
mexp_no_blas, 0, 1847.81
