Function_name, Return_value, Error, Cycles
mexp, 6, 1.62431e-15, 263257
mexp, 5, 2.45166e-15, 367682
mexp, 4, 4.13098e-16, 313751
mexp, 3, 7.17795e-16, 207714
mexp, 2, 1.07096e-15, 157314
mexp, 1, 8.88151e-16, 109361
