Function_name, Return_value, Error, Cycles
mexp, 6, 5.73012e-15, 7.00947e+07
mexp, 5, 9.1248e-16, 6.56455e+07
mexp, 4, 1.04548e-15, 7.01493e+07
mexp, 3, 2.46509e-15, 5.0786e+07
mexp, 2, 3.43093e-15, 4.37752e+07
mexp, 1, 3.10853e-15, 3.85332e+07
