Function_name, Return_value, Error, Cycles
mexp, 6, 8.03687e-16, 120807
mexp, 5, 1.6017e-15, 150901
mexp, 4, 2.14304e-16, 160211
mexp, 3, 3.81608e-16, 103612
mexp, 2, 6.38879e-16, 58978.2
mexp, 1, 4.44076e-16, 47812.4
