Function_name, Return_value, Error, Cycles
mexp, 6, 6.78539e-15, 75258.5
mexp, 5, 6.49214e-16, 76324.4
mexp, 4, 3.43441e-16, 72367.4
mexp, 3, 8.34649e-17, 47808.7
mexp, 2, 1.06972e-16, 35585.8
mexp, 1, 2.22038e-16, 28790.9
