Function_name, Return_value, Error, Cycles
mexp, 6, 1.48268e-15, 87036.2
mexp, 5, 2.87925e-15, 89473.8
mexp, 4, 2.8021e-16, 125902
mexp, 3, 2.67837e-16, 78437.8
mexp, 2, 6.45224e-16, 41709.9
mexp, 1, 4.44075e-16, 33169.4
