Function_name, Return_value, Error, Cycles
mexp, 6, 9.83969e-15, 4.8982e+08
mexp, 5, 8.3279e-16, 4.5175e+08
mexp, 4, 1.44635e-15, 4.46808e+08
mexp, 3, 3.52232e-15, 3.59967e+08
mexp, 2, 4.83584e-15, 3.23397e+08
mexp, 1, 3.99667e-15, 2.94562e+08
