Function_name, Return_value, Error, Cycles
mexp, 6, 2.25631e-15, 9.20162e+06
mexp, 5, 1.07673e-15, 9.40749e+06
mexp, 4, 7.29469e-16, 8.79824e+06
mexp, 3, 1.25859e-15, 6.27588e+06
mexp, 2, 2.35395e-15, 5.48461e+06
mexp, 1, 1.7763e-15, 4.79017e+06
