Function_name, Return_value, Error, Cycles
mexp, 6, 1.57337e-14, 5.51558e+09
mexp, 5, 3.49491e-15, 5.0153e+09
mexp, 4, 2.30551e-15, 4.6975e+09
mexp, 3, 4.7474e-15, 4.40586e+09
mexp, 2, 5.79596e-15, 4.17676e+09
mexp, 1, 5.77297e-15, 3.99976e+09
