Function_name, Return_value, Error, Cycles
mexp, 6, 1.66791e-15, 1.58895e+06
mexp, 5, 4.74557e-15, 1.87078e+06
mexp, 4, 5.37532e-16, 1.53851e+06
mexp, 3, 1.01261e-15, 925024
mexp, 2, 1.07703e-15, 742431
mexp, 1, 1.33223e-15, 596535
