Function_name, Return_value, Error, Cycles
mexp, 6, 1.71356e-15, 25724.7
mexp, 5, 5.12981e-16, 28495
mexp, 4, 2.73044e-16, 22733.7
mexp, 3, 2.67837e-16, 17471.3
mexp, 2, 6.45224e-16, 15487.6
mexp, 1, 4.44075e-16, 13161.5
