Function_name, Return_value, Error, Cycles
mexp, 6, 1.56367e-14, 5.2593e+09
mexp, 5, 2.8928e-13, 4.98441e+09
mexp, 4, 2.3039e-15, 4.43174e+09
mexp, 3, 4.7474e-15, 4.25309e+09
mexp, 2, 5.79596e-15, 4.09086e+09
mexp, 1, 5.77297e-15, 3.96229e+09
