Function_name, Return_value, Error, Cycles
mexp, 6, 7.01001e-15, 22038
mexp, 5, 8.9267e-16, 23192.4
mexp, 4, 2.94378e-16, 19756.4
mexp, 3, 8.34649e-17, 14987.8
mexp, 2, 1.06972e-16, 13159.8
mexp, 1, 2.22038e-16, 11285.5
