Function_name, Return_value, Error, Cycles
mexp, 6, 2.28817e-15, 7.69132e+06
mexp, 5, 7.24468e-16, 7.71835e+06
mexp, 4, 7.2034e-16, 6.16558e+06
mexp, 3, 1.25859e-15, 6.01019e+06
mexp, 2, 2.35395e-15, 5.68218e+06
mexp, 1, 1.7763e-15, 5.31017e+06
