Function_name, Return_value, Cycles
mexp_no_blas, 1, 3875.92
mexp_no_blas, 1, 3794.45
mexp_no_blas, 1, 3828.96
mexp_no_blas, 1, 3948
mexp_no_blas, 1, 3827.51
mexp_no_blas, 1, 3808.48
