Function_name, Return_value, Cycles
mexp_no_blas, 0, 2.52217e+06
mexp_no_blas, 0, 2.41422e+06
mexp_no_blas, 0, 2.51697e+06
mexp_no_blas, 0, 2.48216e+06
mexp_no_blas, 0, 2.48382e+06
mexp_no_blas, 0, 2.25539e+06
