Function_name, Return_value, Cycles
mexp_no_blas, 0, 1083.78
mexp_no_blas, 0, 1023.26
mexp_no_blas, 0, 1065.94
mexp_no_blas, 0, 1038.38
mexp_no_blas, 0, 1038.34
mexp_no_blas, 0, 1038.58
